fabric_name,event_name,climate_zone,season,fabric_category,breathability,warmth,formality,water_resistance,event_formality_level,duration_hours,activity_level,setting,weather_exposure,temp_min,temp_max,humidity,precipitation,hemisphere,seasonal_variation,temp_avg,temp_comfort_score,formality_match_score,activity_suitability_score,weather_protection_score,overall_recommendation_score,recommendation_category
Denim,Wedding,Desert_Hot,winter,Natural,5,6,3,3,9,5,4,both,5,15,25,Low,,Both,High,20.0,9.0,2,7,7,70.0,Good
Denim,Wedding,Desert_Hot,summer,Natural,5,6,3,3,9,5,4,both,5,35,45,Low,,Both,High,40.0,5.0,2,7,7,50.0,Fair
Denim,Job Interview,Arctic_Cold,winter,Natural,5,6,3,3,8,1,2,indoor,2,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,3,8,7,59.0,Fair
Denim,Job Interview,Arctic_Cold,summer,Natural,5,6,3,3,8,1,2,indoor,2,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,3,8,3,70.0,Good
Denim,Job Interview,Subarctic_Cold,winter,Natural,5,6,3,3,8,1,2,indoor,2,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,3,8,7,59.0,Fair
Denim,Job Interview,Subarctic_Cold,summer,Natural,5,6,3,3,8,1,2,indoor,2,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,3,8,3,70.0,Good
Denim,Job Interview,Continental_Temperate,winter,Natural,5,6,3,3,8,1,2,indoor,2,-10,0,Medium,Medium,Northern,High,-5.0,6.0,3,8,3,55.0,Fair
Denim,Job Interview,Continental_Temperate,summer,Natural,5,6,3,3,8,1,2,indoor,2,20,30,Medium,Medium,Northern,High,25.0,9.0,3,8,3,70.0,Good
Denim,Job Interview,Oceanic_Temperate,winter,Natural,5,6,3,3,8,1,2,indoor,2,0,10,Medium,High,Both,Low,5.0,6.0,3,8,3,55.0,Fair
Denim,Job Interview,Oceanic_Temperate,summer,Natural,5,6,3,3,8,1,2,indoor,2,15,25,Medium,High,Both,Low,20.0,9.0,3,8,3,70.0,Good
Denim,Job Interview,Mediterranean,winter,Natural,5,6,3,3,8,1,2,indoor,2,5,15,Medium,Medium,Both,Moderate,10.0,9.0,3,8,3,70.0,Good
Denim,Job Interview,Mediterranean,summer,Natural,5,6,3,3,8,1,2,indoor,2,25,35,Low,Low,Both,Moderate,30.0,5.0,3,8,7,54.0,Fair
Denim,Job Interview,Subtropical_Humid,winter,Natural,5,6,3,3,8,1,2,indoor,2,10,20,High,Medium,Both,Moderate,15.0,9.0,3,8,3,70.0,Good
Denim,Job Interview,Subtropical_Humid,summer,Natural,5,6,3,3,8,1,2,indoor,2,25,35,High,Medium,Both,Moderate,30.0,5.0,3,8,3,50.0,Fair
Denim,Job Interview,Tropical,winter,Natural,5,6,3,3,8,1,2,indoor,2,25,28,High,High,Both,,26.5,5.0,3,8,3,50.0,Fair
Denim,Job Interview,Tropical,summer,Natural,5,6,3,3,8,1,2,indoor,2,28,32,High,High,Both,,30.0,5.0,3,8,3,50.0,Fair
Denim,Job Interview,Desert_Hot,winter,Natural,5,6,3,3,8,1,2,indoor,2,15,25,Low,,Both,High,20.0,9.0,3,8,7,74.0,Good
Denim,Job Interview,Desert_Hot,summer,Natural,5,6,3,3,8,1,2,indoor,2,35,45,Low,,Both,High,40.0,5.0,3,8,7,54.0,Fair
Denim,Birthday Party,Arctic_Cold,winter,Natural,5,6,3,3,3,3,6,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,10,7,7,71.0,Good
Denim,Birthday Party,Arctic_Cold,summer,Natural,5,6,3,3,3,3,6,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,10,7,3,82.0,Excellent
Denim,Birthday Party,Subarctic_Cold,winter,Natural,5,6,3,3,3,3,6,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,10,7,7,71.0,Good
Denim,Birthday Party,Subarctic_Cold,summer,Natural,5,6,3,3,3,3,6,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,10,7,3,82.0,Excellent
Denim,Birthday Party,Continental_Temperate,winter,Natural,5,6,3,3,3,3,6,both,5,-10,0,Medium,Medium,Northern,High,-5.0,6.0,10,7,3,67.0,Good
Denim,Birthday Party,Continental_Temperate,summer,Natural,5,6,3,3,3,3,6,both,5,20,30,Medium,Medium,Northern,High,25.0,9.0,10,7,3,82.0,Excellent
Denim,Birthday Party,Oceanic_Temperate,winter,Natural,5,6,3,3,3,3,6,both,5,0,10,Medium,High,Both,Low,5.0,6.0,10,7,3,67.0,Good
Denim,Birthday Party,Oceanic_Temperate,summer,Natural,5,6,3,3,3,3,6,both,5,15,25,Medium,High,Both,Low,20.0,9.0,10,7,3,82.0,Excellent
Denim,Birthday Party,Mediterranean,winter,Natural,5,6,3,3,3,3,6,both,5,5,15,Medium,Medium,Both,Moderate,10.0,9.0,10,7,3,82.0,Excellent
Denim,Birthday Party,Mediterranean,summer,Natural,5,6,3,3,3,3,6,both,5,25,35,Low,Low,Both,Moderate,30.0,5.0,10,7,7,66.0,Good
Denim,Birthday Party,Subtropical_Humid,winter,Natural,5,6,3,3,3,3,6,both,5,10,20,High,Medium,Both,Moderate,15.0,9.0,10,7,3,82.0,Excellent
Denim,Birthday Party,Subtropical_Humid,summer,Natural,5,6,3,3,3,3,6,both,5,25,35,High,Medium,Both,Moderate,30.0,5.0,10,7,3,62.0,Fair
Denim,Birthday Party,Tropical,winter,Natural,5,6,3,3,3,3,6,both,5,25,28,High,High,Both,,26.5,5.0,10,7,3,62.0,Fair
Denim,Birthday Party,Tropical,summer,Natural,5,6,3,3,3,3,6,both,5,28,32,High,High,Both,,30.0,5.0,10,7,3,62.0,Fair
Denim,Birthday Party,Desert_Hot,winter,Natural,5,6,3,3,3,3,6,both,5,15,25,Low,,Both,High,20.0,9.0,10,7,7,86.0,Excellent
Denim,Birthday Party,Desert_Hot,summer,Natural,5,6,3,3,3,3,6,both,5,35,45,Low,,Both,High,40.0,5.0,10,7,7,66.0,Good
Denim,Business Meeting,Arctic_Cold,winter,Natural,5,6,3,3,6,5,2,indoor,2,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,5,8,7,63.0,Fair
Denim,Business Meeting,Arctic_Cold,summer,Natural,5,6,3,3,6,5,2,indoor,2,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,5,8,3,74.0,Good
Denim,Business Meeting,Subarctic_Cold,winter,Natural,5,6,3,3,6,5,2,indoor,2,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,5,8,7,63.0,Fair
Denim,Business Meeting,Subarctic_Cold,summer,Natural,5,6,3,3,6,5,2,indoor,2,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,5,8,3,74.0,Good
Denim,Business Meeting,Continental_Temperate,winter,Natural,5,6,3,3,6,5,2,indoor,2,-10,0,Medium,Medium,Northern,High,-5.0,6.0,5,8,3,59.0,Fair
Denim,Business Meeting,Continental_Temperate,summer,Natural,5,6,3,3,6,5,2,indoor,2,20,30,Medium,Medium,Northern,High,25.0,9.0,5,8,3,74.0,Good
Denim,Business Meeting,Oceanic_Temperate,winter,Natural,5,6,3,3,6,5,2,indoor,2,0,10,Medium,High,Both,Low,5.0,6.0,5,8,3,59.0,Fair
Denim,Business Meeting,Oceanic_Temperate,summer,Natural,5,6,3,3,6,5,2,indoor,2,15,25,Medium,High,Both,Low,20.0,9.0,5,8,3,74.0,Good
Denim,Business Meeting,Mediterranean,winter,Natural,5,6,3,3,6,5,2,indoor,2,5,15,Medium,Medium,Both,Moderate,10.0,9.0,5,8,3,74.0,Good
Denim,Business Meeting,Mediterranean,summer,Natural,5,6,3,3,6,5,2,indoor,2,25,35,Low,Low,Both,Moderate,30.0,5.0,5,8,7,58.0,Fair
Denim,Business Meeting,Subtropical_Humid,winter,Natural,5,6,3,3,6,5,2,indoor,2,10,20,High,Medium,Both,Moderate,15.0,9.0,5,8,3,74.0,Good
Denim,Business Meeting,Subtropical_Humid,summer,Natural,5,6,3,3,6,5,2,indoor,2,25,35,High,Medium,Both,Moderate,30.0,5.0,5,8,3,54.0,Fair
Denim,Business Meeting,Tropical,winter,Natural,5,6,3,3,6,5,2,indoor,2,25,28,High,High,Both,,26.5,5.0,5,8,3,54.0,Fair
Denim,Business Meeting,Tropical,summer,Natural,5,6,3,3,6,5,2,indoor,2,28,32,High,High,Both,,30.0,5.0,5,8,3,54.0,Fair
Denim,Business Meeting,Desert_Hot,winter,Natural,5,6,3,3,6,5,2,indoor,2,15,25,Low,,Both,High,20.0,9.0,5,8,7,78.0,Excellent
Denim,Business Meeting,Desert_Hot,summer,Natural,5,6,3,3,6,5,2,indoor,2,35,45,Low,,Both,High,40.0,5.0,5,8,7,58.0,Fair
Denim,Casual Hangout,Arctic_Cold,winter,Natural,5,6,3,3,1,6,5,outdoor,9,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,7,7,7,65.0,Good
Denim,Casual Hangout,Arctic_Cold,summer,Natural,5,6,3,3,1,6,5,outdoor,9,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,7,7,3,76.0,Good
Denim,Casual Hangout,Subarctic_Cold,winter,Natural,5,6,3,3,1,6,5,outdoor,9,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,7,7,7,65.0,Good
Denim,Casual Hangout,Subarctic_Cold,summer,Natural,5,6,3,3,1,6,5,outdoor,9,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,7,7,3,76.0,Good
Denim,Casual Hangout,Continental_Temperate,winter,Natural,5,6,3,3,1,6,5,outdoor,9,-10,0,Medium,Medium,Northern,High,-5.0,6.0,7,7,3,61.0,Fair
Denim,Casual Hangout,Continental_Temperate,summer,Natural,5,6,3,3,1,6,5,outdoor,9,20,30,Medium,Medium,Northern,High,25.0,9.0,7,7,3,76.0,Good
Denim,Casual Hangout,Oceanic_Temperate,winter,Natural,5,6,3,3,1,6,5,outdoor,9,0,10,Medium,High,Both,Low,5.0,6.0,7,7,3,61.0,Fair
Denim,Casual Hangout,Oceanic_Temperate,summer,Natural,5,6,3,3,1,6,5,outdoor,9,15,25,Medium,High,Both,Low,20.0,9.0,7,7,3,76.0,Good
Denim,Casual Hangout,Mediterranean,winter,Natural,5,6,3,3,1,6,5,outdoor,9,5,15,Medium,Medium,Both,Moderate,10.0,9.0,7,7,3,76.0,Good
Denim,Casual Hangout,Mediterranean,summer,Natural,5,6,3,3,1,6,5,outdoor,9,25,35,Low,Low,Both,Moderate,30.0,5.0,7,7,7,60.0,Fair
Denim,Casual Hangout,Subtropical_Humid,winter,Natural,5,6,3,3,1,6,5,outdoor,9,10,20,High,Medium,Both,Moderate,15.0,9.0,7,7,3,76.0,Good
Denim,Casual Hangout,Subtropical_Humid,summer,Natural,5,6,3,3,1,6,5,outdoor,9,25,35,High,Medium,Both,Moderate,30.0,5.0,7,7,3,56.0,Fair
Denim,Casual Hangout,Tropical,winter,Natural,5,6,3,3,1,6,5,outdoor,9,25,28,High,High,Both,,26.5,5.0,7,7,3,56.0,Fair
Denim,Casual Hangout,Tropical,summer,Natural,5,6,3,3,1,6,5,outdoor,9,28,32,High,High,Both,,30.0,5.0,7,7,3,56.0,Fair
Denim,Casual Hangout,Desert_Hot,winter,Natural,5,6,3,3,1,6,5,outdoor,9,15,25,Low,,Both,High,20.0,9.0,7,7,7,80.0,Excellent
Denim,Casual Hangout,Desert_Hot,summer,Natural,5,6,3,3,1,6,5,outdoor,9,35,45,Low,,Both,High,40.0,5.0,7,7,7,60.0,Fair
Denim,Formal Dinner,Arctic_Cold,winter,Natural,5,6,3,3,9,7,2,indoor,4,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,2,8,7,57.0,Fair
Denim,Formal Dinner,Arctic_Cold,summer,Natural,5,6,3,3,9,7,2,indoor,4,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,2,8,3,68.0,Good
Denim,Formal Dinner,Subarctic_Cold,winter,Natural,5,6,3,3,9,7,2,indoor,4,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,2,8,7,57.0,Fair
Denim,Formal Dinner,Subarctic_Cold,summer,Natural,5,6,3,3,9,7,2,indoor,4,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,2,8,3,68.0,Good
Denim,Formal Dinner,Continental_Temperate,winter,Natural,5,6,3,3,9,7,2,indoor,4,-10,0,Medium,Medium,Northern,High,-5.0,6.0,2,8,3,53.0,Fair
Denim,Formal Dinner,Continental_Temperate,summer,Natural,5,6,3,3,9,7,2,indoor,4,20,30,Medium,Medium,Northern,High,25.0,9.0,2,8,3,68.0,Good
Denim,Formal Dinner,Oceanic_Temperate,winter,Natural,5,6,3,3,9,7,2,indoor,4,0,10,Medium,High,Both,Low,5.0,6.0,2,8,3,53.0,Fair
Denim,Formal Dinner,Oceanic_Temperate,summer,Natural,5,6,3,3,9,7,2,indoor,4,15,25,Medium,High,Both,Low,20.0,9.0,2,8,3,68.0,Good
Denim,Formal Dinner,Mediterranean,winter,Natural,5,6,3,3,9,7,2,indoor,4,5,15,Medium,Medium,Both,Moderate,10.0,9.0,2,8,3,68.0,Good
Denim,Formal Dinner,Mediterranean,summer,Natural,5,6,3,3,9,7,2,indoor,4,25,35,Low,Low,Both,Moderate,30.0,5.0,2,8,7,52.0,Fair
Denim,Formal Dinner,Subtropical_Humid,winter,Natural,5,6,3,3,9,7,2,indoor,4,10,20,High,Medium,Both,Moderate,15.0,9.0,2,8,3,68.0,Good
Denim,Formal Dinner,Subtropical_Humid,summer,Natural,5,6,3,3,9,7,2,indoor,4,25,35,High,Medium,Both,Moderate,30.0,5.0,2,8,3,48.0,Poor
Denim,Formal Dinner,Tropical,winter,Natural,5,6,3,3,9,7,2,indoor,4,25,28,High,High,Both,,26.5,5.0,2,8,3,48.0,Poor
Denim,Formal Dinner,Tropical,summer,Natural,5,6,3,3,9,7,2,indoor,4,28,32,High,High,Both,,30.0,5.0,2,8,3,48.0,Poor
Denim,Formal Dinner,Desert_Hot,winter,Natural,5,6,3,3,9,7,2,indoor,4,15,25,Low,,Both,High,20.0,9.0,2,8,7,72.0,Good
Denim,Formal Dinner,Desert_Hot,summer,Natural,5,6,3,3,9,7,2,indoor,4,35,45,Low,,Both,High,40.0,5.0,2,8,7,52.0,Fair
Denim,Outdoor Concert,Arctic_Cold,winter,Natural,5,6,3,3,1,8,7,outdoor,9,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,7,4,7,59.0,Fair
Denim,Outdoor Concert,Arctic_Cold,summer,Natural,5,6,3,3,1,8,7,outdoor,9,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,7,4,3,70.0,Good
Denim,Outdoor Concert,Subarctic_Cold,winter,Natural,5,6,3,3,1,8,7,outdoor,9,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,7,4,7,59.0,Fair
Denim,Outdoor Concert,Subarctic_Cold,summer,Natural,5,6,3,3,1,8,7,outdoor,9,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,7,4,3,70.0,Good
Denim,Outdoor Concert,Continental_Temperate,winter,Natural,5,6,3,3,1,8,7,outdoor,9,-10,0,Medium,Medium,Northern,High,-5.0,6.0,7,4,3,55.0,Fair
Denim,Outdoor Concert,Continental_Temperate,summer,Natural,5,6,3,3,1,8,7,outdoor,9,20,30,Medium,Medium,Northern,High,25.0,9.0,7,4,3,70.0,Good
Denim,Outdoor Concert,Oceanic_Temperate,winter,Natural,5,6,3,3,1,8,7,outdoor,9,0,10,Medium,High,Both,Low,5.0,6.0,7,4,3,55.0,Fair
Denim,Outdoor Concert,Oceanic_Temperate,summer,Natural,5,6,3,3,1,8,7,outdoor,9,15,25,Medium,High,Both,Low,20.0,9.0,7,4,3,70.0,Good
Denim,Outdoor Concert,Mediterranean,winter,Natural,5,6,3,3,1,8,7,outdoor,9,5,15,Medium,Medium,Both,Moderate,10.0,9.0,7,4,3,70.0,Good
Denim,Outdoor Concert,Mediterranean,summer,Natural,5,6,3,3,1,8,7,outdoor,9,25,35,Low,Low,Both,Moderate,30.0,5.0,7,4,7,54.0,Fair
Denim,Outdoor Concert,Subtropical_Humid,winter,Natural,5,6,3,3,1,8,7,outdoor,9,10,20,High,Medium,Both,Moderate,15.0,9.0,7,4,3,70.0,Good
Denim,Outdoor Concert,Subtropical_Humid,summer,Natural,5,6,3,3,1,8,7,outdoor,9,25,35,High,Medium,Both,Moderate,30.0,5.0,7,4,3,50.0,Fair
Denim,Outdoor Concert,Tropical,winter,Natural,5,6,3,3,1,8,7,outdoor,9,25,28,High,High,Both,,26.5,5.0,7,4,3,50.0,Fair
Denim,Outdoor Concert,Tropical,summer,Natural,5,6,3,3,1,8,7,outdoor,9,28,32,High,High,Both,,30.0,5.0,7,4,3,50.0,Fair
Denim,Outdoor Concert,Desert_Hot,winter,Natural,5,6,3,3,1,8,7,outdoor,9,15,25,Low,,Both,High,20.0,9.0,7,4,7,74.0,Good
Denim,Outdoor Concert,Desert_Hot,summer,Natural,5,6,3,3,1,8,7,outdoor,9,35,45,Low,,Both,High,40.0,5.0,7,4,7,54.0,Fair
Denim,Hiking,Arctic_Cold,winter,Natural,5,6,3,3,2,3,10,outdoor,10,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,9,4,7,63.0,Fair
Denim,Hiking,Arctic_Cold,summer,Natural,5,6,3,3,2,3,10,outdoor,10,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,9,4,3,74.0,Good
Denim,Hiking,Subarctic_Cold,winter,Natural,5,6,3,3,2,3,10,outdoor,10,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,9,4,7,63.0,Fair
Denim,Hiking,Subarctic_Cold,summer,Natural,5,6,3,3,2,3,10,outdoor,10,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,9,4,3,74.0,Good
Denim,Hiking,Continental_Temperate,winter,Natural,5,6,3,3,2,3,10,outdoor,10,-10,0,Medium,Medium,Northern,High,-5.0,6.0,9,4,3,59.0,Fair
Denim,Hiking,Continental_Temperate,summer,Natural,5,6,3,3,2,3,10,outdoor,10,20,30,Medium,Medium,Northern,High,25.0,9.0,9,4,3,74.0,Good
Denim,Hiking,Oceanic_Temperate,winter,Natural,5,6,3,3,2,3,10,outdoor,10,0,10,Medium,High,Both,Low,5.0,6.0,9,4,3,59.0,Fair
Denim,Hiking,Oceanic_Temperate,summer,Natural,5,6,3,3,2,3,10,outdoor,10,15,25,Medium,High,Both,Low,20.0,9.0,9,4,3,74.0,Good
Denim,Hiking,Mediterranean,winter,Natural,5,6,3,3,2,3,10,outdoor,10,5,15,Medium,Medium,Both,Moderate,10.0,9.0,9,4,3,74.0,Good
Denim,Hiking,Mediterranean,summer,Natural,5,6,3,3,2,3,10,outdoor,10,25,35,Low,Low,Both,Moderate,30.0,5.0,9,4,7,58.0,Fair
Denim,Hiking,Subtropical_Humid,winter,Natural,5,6,3,3,2,3,10,outdoor,10,10,20,High,Medium,Both,Moderate,15.0,9.0,9,4,3,74.0,Good
Denim,Hiking,Subtropical_Humid,summer,Natural,5,6,3,3,2,3,10,outdoor,10,25,35,High,Medium,Both,Moderate,30.0,5.0,9,4,3,54.0,Fair
Denim,Hiking,Tropical,winter,Natural,5,6,3,3,2,3,10,outdoor,10,25,28,High,High,Both,,26.5,5.0,9,4,3,54.0,Fair
Denim,Hiking,Tropical,summer,Natural,5,6,3,3,2,3,10,outdoor,10,28,32,High,High,Both,,30.0,5.0,9,4,3,54.0,Fair
Denim,Hiking,Desert_Hot,winter,Natural,5,6,3,3,2,3,10,outdoor,10,15,25,Low,,Both,High,20.0,9.0,9,4,7,78.0,Excellent
Denim,Hiking,Desert_Hot,summer,Natural,5,6,3,3,2,3,10,outdoor,10,35,45,Low,,Both,High,40.0,5.0,9,4,7,58.0,Fair
Denim,Sports/Gym,Arctic_Cold,winter,Natural,5,6,3,3,1,1,8,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,7,4,7,59.0,Fair
Denim,Sports/Gym,Arctic_Cold,summer,Natural,5,6,3,3,1,1,8,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,7,4,3,70.0,Good
Denim,Sports/Gym,Subarctic_Cold,winter,Natural,5,6,3,3,1,1,8,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,7,4,7,59.0,Fair
Denim,Sports/Gym,Subarctic_Cold,summer,Natural,5,6,3,3,1,1,8,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,7,4,3,70.0,Good
Denim,Sports/Gym,Continental_Temperate,winter,Natural,5,6,3,3,1,1,8,both,5,-10,0,Medium,Medium,Northern,High,-5.0,6.0,7,4,3,55.0,Fair
Denim,Sports/Gym,Continental_Temperate,summer,Natural,5,6,3,3,1,1,8,both,5,20,30,Medium,Medium,Northern,High,25.0,9.0,7,4,3,70.0,Good
Denim,Sports/Gym,Oceanic_Temperate,winter,Natural,5,6,3,3,1,1,8,both,5,0,10,Medium,High,Both,Low,5.0,6.0,7,4,3,55.0,Fair
Denim,Sports/Gym,Oceanic_Temperate,summer,Natural,5,6,3,3,1,1,8,both,5,15,25,Medium,High,Both,Low,20.0,9.0,7,4,3,70.0,Good
Denim,Sports/Gym,Mediterranean,winter,Natural,5,6,3,3,1,1,8,both,5,5,15,Medium,Medium,Both,Moderate,10.0,9.0,7,4,3,70.0,Good
Denim,Sports/Gym,Mediterranean,summer,Natural,5,6,3,3,1,1,8,both,5,25,35,Low,Low,Both,Moderate,30.0,5.0,7,4,7,54.0,Fair
Denim,Sports/Gym,Subtropical_Humid,winter,Natural,5,6,3,3,1,1,8,both,5,10,20,High,Medium,Both,Moderate,15.0,9.0,7,4,3,70.0,Good
Denim,Sports/Gym,Subtropical_Humid,summer,Natural,5,6,3,3,1,1,8,both,5,25,35,High,Medium,Both,Moderate,30.0,5.0,7,4,3,50.0,Fair
Denim,Sports/Gym,Tropical,winter,Natural,5,6,3,3,1,1,8,both,5,25,28,High,High,Both,,26.5,5.0,7,4,3,50.0,Fair
Denim,Sports/Gym,Tropical,summer,Natural,5,6,3,3,1,1,8,both,5,28,32,High,High,Both,,30.0,5.0,7,4,3,50.0,Fair
Denim,Sports/Gym,Desert_Hot,winter,Natural,5,6,3,3,1,1,8,both,5,15,25,Low,,Both,High,20.0,9.0,7,4,7,74.0,Good
Denim,Sports/Gym,Desert_Hot,summer,Natural,5,6,3,3,1,1,8,both,5,35,45,Low,,Both,High,40.0,5.0,7,4,7,54.0,Fair
Denim,Beach Outing,Arctic_Cold,winter,Natural,5,6,3,3,1,4,6,outdoor,10,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,7,7,7,65.0,Good
Denim,Beach Outing,Arctic_Cold,summer,Natural,5,6,3,3,1,4,6,outdoor,10,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,7,7,3,76.0,Good
Denim,Beach Outing,Subarctic_Cold,winter,Natural,5,6,3,3,1,4,6,outdoor,10,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,7,7,7,65.0,Good
Denim,Beach Outing,Subarctic_Cold,summer,Natural,5,6,3,3,1,4,6,outdoor,10,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,7,7,3,76.0,Good
Denim,Beach Outing,Continental_Temperate,winter,Natural,5,6,3,3,1,4,6,outdoor,10,-10,0,Medium,Medium,Northern,High,-5.0,6.0,7,7,3,61.0,Fair
Denim,Beach Outing,Continental_Temperate,summer,Natural,5,6,3,3,1,4,6,outdoor,10,20,30,Medium,Medium,Northern,High,25.0,9.0,7,7,3,76.0,Good
Denim,Beach Outing,Oceanic_Temperate,winter,Natural,5,6,3,3,1,4,6,outdoor,10,0,10,Medium,High,Both,Low,5.0,6.0,7,7,3,61.0,Fair
Denim,Beach Outing,Oceanic_Temperate,summer,Natural,5,6,3,3,1,4,6,outdoor,10,15,25,Medium,High,Both,Low,20.0,9.0,7,7,3,76.0,Good
Denim,Beach Outing,Mediterranean,winter,Natural,5,6,3,3,1,4,6,outdoor,10,5,15,Medium,Medium,Both,Moderate,10.0,9.0,7,7,3,76.0,Good
Denim,Beach Outing,Mediterranean,summer,Natural,5,6,3,3,1,4,6,outdoor,10,25,35,Low,Low,Both,Moderate,30.0,5.0,7,7,7,60.0,Fair
Denim,Beach Outing,Subtropical_Humid,winter,Natural,5,6,3,3,1,4,6,outdoor,10,10,20,High,Medium,Both,Moderate,15.0,9.0,7,7,3,76.0,Good
Denim,Beach Outing,Subtropical_Humid,summer,Natural,5,6,3,3,1,4,6,outdoor,10,25,35,High,Medium,Both,Moderate,30.0,5.0,7,7,3,56.0,Fair
Denim,Beach Outing,Tropical,winter,Natural,5,6,3,3,1,4,6,outdoor,10,25,28,High,High,Both,,26.5,5.0,7,7,3,56.0,Fair
Denim,Beach Outing,Tropical,summer,Natural,5,6,3,3,1,4,6,outdoor,10,28,32,High,High,Both,,30.0,5.0,7,7,3,56.0,Fair
Denim,Beach Outing,Desert_Hot,winter,Natural,5,6,3,3,1,4,6,outdoor,10,15,25,Low,,Both,High,20.0,9.0,7,7,7,80.0,Excellent
Denim,Beach Outing,Desert_Hot,summer,Natural,5,6,3,3,1,4,6,outdoor,10,35,45,Low,,Both,High,40.0,5.0,7,7,7,60.0,Fair
Denim,Funeral,Arctic_Cold,winter,Natural,5,6,3,3,8,5,2,both,8,-40,-20,Low,Low,Northern,Moderate,-30.0,6.0,3,8,7,59.0,Fair
Denim,Funeral,Arctic_Cold,summer,Natural,5,6,3,3,8,5,2,both,8,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,3,8,3,70.0,Good
Denim,Funeral,Subarctic_Cold,winter,Natural,5,6,3,3,8,5,2,both,8,-30,-10,Low,Low,Northern,Extreme,-20.0,6.0,3,8,7,59.0,Fair
Denim,Funeral,Subarctic_Cold,summer,Natural,5,6,3,3,8,5,2,both,8,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,3,8,3,70.0,Good
Denim,Funeral,Continental_Temperate,winter,Natural,5,6,3,3,8,5,2,both,8,-10,0,Medium,Medium,Northern,High,-5.0,6.0,3,8,3,55.0,Fair
Denim,Funeral,Continental_Temperate,summer,Natural,5,6,3,3,8,5,2,both,8,20,30,Medium,Medium,Northern,High,25.0,9.0,3,8,3,70.0,Good
Denim,Funeral,Oceanic_Temperate,winter,Natural,5,6,3,3,8,5,2,both,8,0,10,Medium,High,Both,Low,5.0,6.0,3,8,3,55.0,Fair
Denim,Funeral,Oceanic_Temperate,summer,Natural,5,6,3,3,8,5,2,both,8,15,25,Medium,High,Both,Low,20.0,9.0,3,8,3,70.0,Good
Denim,Funeral,Mediterranean,winter,Natural,5,6,3,3,8,5,2,both,8,5,15,Medium,Medium,Both,Moderate,10.0,9.0,3,8,3,70.0,Good
Denim,Funeral,Mediterranean,summer,Natural,5,6,3,3,8,5,2,both,8,25,35,Low,Low,Both,Moderate,30.0,5.0,3,8,7,54.0,Fair
Denim,Funeral,Subtropical_Humid,winter,Natural,5,6,3,3,8,5,2,both,8,10,20,High,Medium,Both,Moderate,15.0,9.0,3,8,3,70.0,Good
Denim,Funeral,Subtropical_Humid,summer,Natural,5,6,3,3,8,5,2,both,8,25,35,High,Medium,Both,Moderate,30.0,5.0,3,8,3,50.0,Fair
Denim,Funeral,Tropical,winter,Natural,5,6,3,3,8,5,2,both,8,25,28,High,High,Both,,26.5,5.0,3,8,3,50.0,Fair
Denim,Funeral,Tropical,summer,Natural,5,6,3,3,8,5,2,both,8,28,32,High,High,Both,,30.0,5.0,3,8,3,50.0,Fair
Denim,Funeral,Desert_Hot,winter,Natural,5,6,3,3,8,5,2,both,8,15,25,Low,,Both,High,20.0,9.0,3,8,7,74.0,Good
